City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Atambua,ID,2021-03-04 20:06:49,-9.1061,124.8925,295.88,87,21,0.91
296,Ko Samui,TH,2021-03-04 20:06:50,9.5357,99.9357,300.8,77,24,7.44
297,Sinnamary,GF,2021-03-04 20:06:50,5.3833,-52.95,299.97,79,23,5.66
298,Grindavik,IS,2021-03-04 20:03:41,63.8424,-22.4338,278.15,87,75,3.09
299,Bilibino,RU,2021-03-04 20:06:51,68.0546,166.4372,248.7,87,100,2.26
300,Olenegorsk,RU,2021-03-04 20:06:51,68.15,33.3,260.75,95,89,1.91
301,Kieta,PG,2021-03-04 20:06:52,-6.2167,155.6333,299.49,78,100,4.0
302,Sumbe,AO,2021-03-04 20:06:52,-11.2061,13.8437,299.2,84,85,2.56
303,Cidreira,BR,2021-03-04 20:06:53,-30.1811,-50.2056,298.61,81,99,3.17
304,Tibati,CM,2021-03-04 20:06:53,6.4667,12.6333,298.0,18,99,3.1
305,Shenjiamen,CN,2021-03-04 20:06:53,29.9576,122.298,282.22,86,0,2.48
306,Buala,SB,2021-03-04 20:06:54,-8.145,159.5921,298.34,83,100,2.48
307,Hastings,GB,2021-03-04 20:02:20,50.8552,0.5729,277.59,81,91,0.89
308,Ipixuna,BR,2021-03-04 20:06:54,-1.7625,-48.8043,298.15,88,40,2.06
309,Berani,PK,2021-03-04 20:06:54,25.785,68.8069,294.15,68,0,3.39
310,Northam,GB,2021-03-04 20:06:55,51.0333,-4.2167,279.82,82,97,3.13
311,Lazaro Cardenas,MX,2021-03-04 20:04:27,17.9583,-102.2,300.83,56,2,4.28
312,Tabou,CI,2021-03-04 20:06:55,4.423,-7.3528,299.54,88,50,3.42
313,Ramsar,IR,2021-03-04 20:06:55,36.9226,50.6426,282.15,87,90,1.03
314,Ketchikan,US,2021-03-04 20:06:56,55.3422,-131.6461,277.15,93,90,1.54
315,Ust-Omchug,RU,2021-03-04 20:05:31,61.15,149.6333,237.72,80,85,0.95
316,Timizart,DZ,2021-03-04 20:06:56,36.8,4.2667,283.36,85,76,0.99
317,Ishigaki,JP,2021-03-04 20:06:57,24.3448,124.1572,294.26,87,83,7.37
318,Saint-Leu,RE,2021-03-04 20:06:57,-21.15,55.2833,297.59,63,100,1.79
319,Ambilobe,MG,2021-03-04 20:06:57,-13.2,49.05,297.83,90,79,1.01
320,Nemuro,JP,2021-03-04 20:06:58,43.3236,145.575,276.25,90,100,11.68
321,Nabire,ID,2021-03-04 20:06:58,-3.3667,135.4833,297.11,88,100,1.9
322,Bonthe,SL,2021-03-04 20:06:58,7.5264,-12.505,299.67,84,0,4.09
323,Husavik,IS,2021-03-04 20:03:55,66.0449,-17.3389,278.15,70,20,5.66
324,Clarksburg,US,2021-03-04 20:03:34,39.2807,-80.3445,282.15,45,40,7.2
325,Hualmay,PE,2021-03-04 20:04:01,-11.0964,-77.6139,298.65,66,95,3.76
326,Biloela,AU,2021-03-04 20:06:59,-24.4167,150.5,291.12,83,0,3.96
327,Iquique,CL,2021-03-04 20:02:16,-20.2208,-70.1431,298.15,65,0,6.69
328,Santiago,CL,2021-03-04 20:03:20,-33.4569,-70.6483,308.71,35,0,3.6
329,Forio,IT,2021-03-04 20:07:00,40.7342,13.8646,284.15,71,0,2.06
330,San Fernando,PH,2021-03-04 20:07:00,15.0286,120.6898,298.15,78,75,1.03
331,Jodhpur,IN,2021-03-04 20:05:26,26.2867,73.03,293.23,22,0,2.62
332,Boyabat,TR,2021-03-04 20:07:01,41.4689,34.7667,277.48,63,0,0.5
333,Marshall,US,2021-03-04 20:07:01,34.3834,-86.3333,292.59,29,1,5.14
334,Okhotsk,RU,2021-03-04 20:07:01,59.3833,143.3,240.65,71,0,7.29
335,Nanortalik,GL,2021-03-04 20:07:02,60.1432,-45.2371,276.41,85,97,5.64
336,Gazli,UZ,2021-03-04 20:07:02,40.1333,63.45,278.81,65,0,2.5
337,Narsaq,GL,2021-03-04 20:07:02,60.9167,-46.05,283.15,32,75,15.95
338,Port Pirie,AU,2021-03-04 20:07:03,-33.1833,138.0167,287.15,88,0,3.6
339,Mount Gambier,AU,2021-03-04 20:07:03,-37.8333,140.7667,285.15,87,75,3.09
340,Comodoro Rivadavia,AR,2021-03-04 20:07:03,-45.8667,-67.5,288.15,94,90,3.09
341,Bengkulu,ID,2021-03-04 20:07:03,-3.8004,102.2655,297.97,86,100,2.18
342,Coquimbo,CL,2021-03-04 20:06:22,-29.9533,-71.3436,292.15,77,75,5.66
343,Bria,CF,2021-03-04 20:07:04,6.5423,21.9863,299.22,21,0,1.89
344,Novyy Urengoy,RU,2021-03-04 20:07:04,66.0833,76.6333,261.74,96,96,4.97
345,Rio Grande,BR,2021-03-04 20:07:05,-32.035,-52.0986,297.15,94,75,2.57
346,Severo-Yeniseyskiy,RU,2021-03-04 20:07:05,60.3725,93.0408,260.64,95,100,2.93
347,Camacha,PT,2021-03-04 20:07:05,33.0833,-16.3333,290.15,82,75,7.2
348,Westport,US,2021-03-04 20:07:05,41.1415,-73.3579,278.71,45,55,2.24
349,Xuddur,SO,2021-03-04 20:04:30,4.1213,43.8894,297.24,65,4,9.42
350,Zyryanskoye,RU,2021-03-04 20:07:06,56.8306,86.6258,269.64,96,100,7.2
351,Lexington,US,2021-03-04 20:06:11,37.9887,-84.4777,286.48,32,1,4.63
352,Den Helder,NL,2021-03-04 20:07:07,52.9599,4.7593,277.15,87,75,6.17
353,Lagoa,PT,2021-03-04 20:04:30,39.05,-27.9833,287.15,66,100,3.02
354,Champerico,GT,2021-03-04 20:07:07,14.3,-91.9167,306.15,49,75,5.14
355,Qiyang,CN,2021-03-04 20:07:07,26.5911,111.8474,287.17,89,89,0.65
356,Kedrovyy,RU,2021-03-04 20:07:08,56.1667,91.8167,269.15,54,0,3.0
357,Petropavlivka,UA,2021-03-04 20:07:08,48.4564,36.4367,277.25,80,80,8.2
358,San Ignacio,BZ,2021-03-04 20:07:08,17.1561,-89.0714,305.15,48,20,3.09
359,Eydhafushi,MV,2021-03-04 20:07:08,5.1033,73.0708,300.82,77,0,6.49
360,Yerofey Pavlovich,RU,2021-03-04 20:07:09,53.9667,121.9667,241.66,79,10,1.8
361,Bubaque,GW,2021-03-04 20:07:09,11.2833,-15.8333,298.57,72,0,6.56
362,Kenitra,MA,2021-03-04 20:04:47,34.261,-6.5802,290.15,94,90,4.12
363,Egvekinot,RU,2021-03-04 20:07:09,66.3167,-179.1667,255.17,95,100,14.1
364,Plouzane,FR,2021-03-04 20:07:10,48.3833,-4.6167,282.15,93,90,3.6
365,Verkhnevilyuysk,RU,2021-03-04 20:07:10,63.4453,120.3167,239.18,84,25,2.82
366,Rincon,US,2021-03-04 20:07:10,32.296,-81.2354,296.15,25,1,2.06
367,Scottsbluff,US,2021-03-04 20:02:19,41.8666,-103.6672,288.71,18,1,5.14
368,Praia Da Vitoria,PT,2021-03-04 20:04:24,38.7333,-27.0667,289.15,72,20,4.72
369,Columbus,US,2021-03-04 20:05:35,39.9612,-82.9988,277.04,64,90,7.2
370,Raga,SS,2021-03-04 20:07:11,8.4596,25.678,299.89,16,16,3.28
371,Oistins,BB,2021-03-04 20:07:12,13.0667,-59.5333,301.15,61,40,8.23
372,Nileshwar,IN,2021-03-04 20:07:12,12.25,75.1,298.11,84,0,2.94
373,Buchanan,LR,2021-03-04 20:07:12,5.8808,-10.0467,300.15,83,40,3.14
374,Totness,SR,2021-03-04 20:07:12,5.8833,-56.3167,299.4,84,99,6.27
375,Sjovegan,NO,2021-03-04 20:07:12,68.8726,17.8474,269.82,93,90,1.54
376,Macau,MO,2021-03-04 20:07:03,22.2006,113.5461,293.15,94,40,4.12
377,Meiktila,MM,2021-03-04 20:07:13,20.8667,95.8667,294.27,41,0,2.34
378,Nokha,IN,2021-03-04 20:07:13,27.6,73.4167,295.09,13,0,3.31
379,Sitrah,BH,2021-03-04 20:07:13,26.1547,50.6206,295.15,64,0,3.6
380,Ponta Delgada,PT,2021-03-04 20:07:14,37.7333,-25.6667,287.15,77,20,8.75
381,Saint-Philippe,RE,2021-03-04 20:07:14,-21.3585,55.7679,299.15,78,40,2.06
382,Bahia Honda,CU,2021-03-04 20:07:14,22.9036,-83.1592,296.92,70,81,4.92
383,Haines Junction,CA,2021-03-04 20:07:15,60.7522,-137.5108,266.15,63,100,2.06
384,Sokoni,TZ,2021-03-04 20:07:15,-6.4333,39.55,301.15,69,20,8.23
385,Leshukonskoye,RU,2021-03-04 20:07:15,64.8989,45.7622,254.94,97,98,2.12
386,Onega,RU,2021-03-04 20:07:15,63.9061,38.1404,258.62,96,82,2.96
387,Moen,NO,2021-03-04 20:07:15,69.1304,18.6123,266.15,93,90,1.54
388,Isangel,VU,2021-03-04 20:07:16,-19.55,169.2667,299.15,94,90,9.26
389,Gurlan,UZ,2021-03-04 20:07:16,41.8447,60.3919,275.15,75,90,2.06
390,Heishan,CN,2021-03-04 20:07:16,41.6892,122.1128,274.33,85,84,8.43
391,Marienburg,PL,2021-03-04 20:07:17,54.0359,19.0266,273.71,100,47,3.03
392,Marawi,PH,2021-03-04 20:07:17,7.9986,124.2928,295.37,91,2,3.58
393,Saint-Augustin,CA,2021-03-04 20:07:17,51.226,-58.6502,268.51,97,100,9.2
394,Tobermory,CA,2021-03-04 20:02:38,45.2501,-81.6665,266.15,49,0,5.14
395,Iztapa,GT,2021-03-04 20:07:18,13.9333,-90.7075,305.15,48,1,5.14
396,Progreso,MX,2021-03-04 20:07:19,21.2833,-89.6667,301.15,61,75,2.06
397,Havre-Saint-Pierre,CA,2021-03-04 20:04:34,50.2334,-63.5986,269.15,80,90,11.32
398,Bumba,CD,2021-03-04 20:07:19,2.1833,22.4667,300.57,42,39,1.13
399,Sakakah,SA,2021-03-04 20:04:17,29.9697,40.2064,285.15,40,0,8.23
400,Barra,BR,2021-03-04 20:06:38,-11.0894,-43.1417,303.55,46,3,1.51
401,Saint-Gaudens,FR,2021-03-04 20:07:20,43.0833,0.6667,287.15,58,90,1.03
402,Yerbogachen,RU,2021-03-04 20:07:20,61.2767,108.0108,246.21,86,100,3.42
403,Vicuna,CL,2021-03-04 20:07:20,-30.0319,-70.7081,302.04,33,0,3.13
404,Kandi,BJ,2021-03-04 20:03:44,11.1342,2.9386,302.31,14,1,1.86
405,Pingzhuang,CN,2021-03-04 20:07:21,42.0372,119.2889,268.42,84,86,8.32
406,Aklavik,CA,2021-03-04 20:03:54,68.2191,-135.0107,244.15,69,20,4.12
407,Natal,BR,2021-03-04 20:07:22,-5.795,-35.2094,302.15,74,40,8.75
408,Hofn,IS,2021-03-04 20:07:22,64.2539,-15.2082,277.67,70,0,2.05
409,Terrace,CA,2021-03-04 20:07:22,54.5163,-128.6035,276.15,87,90,7.72
410,Aripuana,BR,2021-03-04 20:07:22,-9.1667,-60.6333,300.39,72,100,1.54
411,La Mira,MX,2021-03-04 20:07:22,18.035,-102.3266,301.83,49,0,4.21
412,Bacolod,PH,2021-03-04 20:07:23,10.6667,122.95,297.77,85,2,4.09
413,Rafai,CF,2021-03-04 20:07:23,4.95,23.9167,297.68,25,8,0.43
414,Bushehr,IR,2021-03-04 20:07:06,28.9684,50.8385,293.15,73,75,4.86
415,Silae,PH,2021-03-04 20:07:24,8.1589,125.2825,291.37,96,0,1.5
416,Porto Novo,BJ,2021-03-04 20:04:33,6.4965,2.6036,303.15,84,40,6.69
417,Magna,US,2021-03-04 20:07:24,40.7091,-112.1016,285.37,47,75,0.76
418,Xam Nua,LA,2021-03-04 20:07:24,20.4197,104.0439,289.56,89,1,1.23
419,Moorhead,US,2021-03-04 20:04:25,46.8739,-96.7676,282.15,61,1,6.17
420,Bathsheba,BB,2021-03-04 20:07:25,13.2167,-59.5167,301.15,61,40,8.23
421,Muros,ES,2021-03-04 20:07:25,42.7762,-9.0603,286.48,85,99,1.34
422,Omboue,GA,2021-03-04 20:07:25,-1.5746,9.2618,299.5,85,100,3.39
423,Grande Prairie,CA,2021-03-04 20:06:48,55.1667,-118.8027,269.15,74,75,2.06
424,Nenjiang,CN,2021-03-04 20:07:26,49.1833,125.2167,249.56,83,0,4.22
425,Arona,ES,2021-03-04 20:07:26,28.0996,-16.681,292.15,72,20,1.54
426,Flagstaff,US,2021-03-04 20:05:36,35.1981,-111.6513,282.59,56,40,3.09
427,Korla,CN,2021-03-04 20:07:27,41.7597,86.1469,277.08,71,0,1.8
428,Acapulco,MX,2021-03-04 20:03:08,16.8634,-99.8901,303.15,66,20,2.06
429,Shangrao,CN,2021-03-04 20:07:27,28.4532,117.9686,284.67,83,77,1.97
430,Maunabo,PR,2021-03-04 20:03:48,18.0072,-65.8993,300.93,77,2,0.89
431,Richards Bay,ZA,2021-03-04 20:07:28,-28.783,32.0377,294.72,79,0,2.19
432,Kurchum,KZ,2021-03-04 20:07:28,48.5722,83.6542,261.82,69,100,1.86
433,Wenzhou,CN,2021-03-04 20:07:28,27.9994,120.6668,285.93,96,77,0.48
434,Naantali,FI,2021-03-04 20:07:29,60.4674,22.0243,270.37,63,0,2.06
435,Suluq,LY,2021-03-04 20:07:29,31.6682,20.2521,286.53,60,0,3.02
436,Metro,ID,2021-03-04 20:07:29,-5.1131,105.3067,296.01,95,59,1.43
437,Kidal,ML,2021-03-04 20:07:30,18.4411,1.4078,299.2,17,39,6.35
438,Santa Maria,BR,2021-03-04 20:07:30,-29.6842,-53.8069,299.15,78,75,2.06
439,Whitehorse,CA,2021-03-04 20:07:30,60.7161,-135.0538,268.15,86,75,1.54
440,Murgab,TM,2021-03-04 20:07:30,37.4966,61.9714,281.15,57,75,2.06
441,Igarka,RU,2021-03-04 20:07:30,67.4667,86.5833,253.46,95,100,7.27
442,Ulladulla,AU,2021-03-04 20:07:31,-35.35,150.4667,289.26,94,0,2.57
443,Yinchuan,CN,2021-03-04 20:07:31,38.4681,106.2731,278.21,56,6,2.7
444,Gitarama,RW,2021-03-04 20:07:32,-2.0744,29.7567,293.15,83,40,2.57
445,Begunitsy,RU,2021-03-04 20:07:32,59.5855,29.3176,271.15,50,75,5.0
446,Rawson,AR,2021-03-04 20:07:32,-43.3002,-65.1023,290.51,68,19,5.91
447,Cleburne,US,2021-03-04 20:07:32,32.3476,-97.3867,296.15,38,1,7.72
448,Kuna,US,2021-03-04 20:07:33,43.4918,-116.4201,287.59,35,1,2.37
449,Oranjemund,NA,2021-03-04 20:07:33,-28.55,16.4333,290.81,82,0,7.57
450,Alofi,NU,2021-03-04 20:07:33,-19.0595,-169.9187,301.15,78,40,4.63
451,Melnikovo,RU,2021-03-04 20:07:34,56.5558,84.085,269.82,85,100,4.92
452,Swift Current,CA,2021-03-04 20:07:34,50.2834,-107.8014,279.15,61,1,3.6
453,Laguna,US,2021-03-04 20:03:27,38.421,-121.4238,289.82,55,1,2.06
454,Olenino,RU,2021-03-04 20:07:35,56.2092,33.4889,267.64,96,6,2.1
455,Merritt Island,US,2021-03-04 20:07:35,28.5392,-80.672,293.71,59,1,4.63
456,Karagaylinskiy,RU,2021-03-04 20:07:36,54.172,86.5521,263.63,92,70,3.48
457,Sokoto,NG,2021-03-04 20:07:36,13.0609,5.239,302.17,14,0,4.67
458,Norfolk,US,2021-03-04 20:07:36,42.1668,-71.2495,277.15,33,20,8.23
459,Maumere,ID,2021-03-04 20:07:36,-8.6199,122.2111,299.29,78,3,0.7
460,Matay,EG,2021-03-04 20:07:37,28.419,30.7792,286.12,53,0,4.13
461,Kalmanka,RU,2021-03-04 20:07:37,52.8992,83.5433,267.15,58,0,5.0
462,Turukhansk,RU,2021-03-04 20:07:37,65.8167,87.9833,254.86,90,97,7.71
463,Kapit,MY,2021-03-04 20:07:38,2.0167,112.9333,295.95,95,99,0.28
464,Great Yarmouth,GB,2021-03-04 20:07:38,52.6083,1.7305,278.15,70,75,5.14
465,Megion,RU,2021-03-04 20:07:38,61.0296,76.1136,266.15,93,90,3.0
466,Port Blair,IN,2021-03-04 20:07:38,11.6667,92.75,300.11,83,7,3.13
467,Qui Nhon,VN,2021-03-04 20:04:49,13.7667,109.2333,296.18,90,42,1.69
468,Liwale,TZ,2021-03-04 20:07:39,-9.7667,37.9333,294.13,97,100,1.25
469,Kochki,RU,2021-03-04 20:07:39,54.3358,80.4806,267.27,95,100,7.84
470,Bwanga,TZ,2021-03-04 20:07:40,-3.0308,31.7601,291.68,92,100,0.71
471,Itoman,JP,2021-03-04 20:05:00,26.1247,127.6694,292.15,82,75,5.14
472,Avera,US,2021-03-04 20:07:40,33.194,-82.5271,295.15,24,1,3.09
473,Necochea,AR,2021-03-04 20:07:41,-38.5473,-58.7368,295.93,80,33,5.36
474,Swinoujscie,PL,2021-03-04 20:07:41,53.9105,14.2471,275.37,96,69,5.33
475,Mbandaka,CD,2021-03-04 20:07:41,0.0487,18.2603,299.97,54,92,0.44
476,The Valley,AI,2021-03-04 20:03:44,18.217,-63.0578,302.15,74,20,5.66
477,Southbridge,US,2021-03-04 20:07:42,42.0751,-72.0334,274.82,31,2,0.45
478,Tubmanburg,LR,2021-03-04 20:07:43,6.8708,-10.8172,298.13,92,98,1.71
479,Teahupoo,PF,2021-03-04 20:07:43,-17.8333,-149.2667,303.15,66,75,2.06
480,Twin Falls,US,2021-03-04 20:07:43,42.3505,-114.6445,286.15,33,1,6.69
481,Maputo,MZ,2021-03-04 20:07:31,-25.9653,32.5892,298.15,83,40,2.57
482,Coxim,BR,2021-03-04 20:07:44,-18.5067,-54.76,298.66,72,85,4.4
483,Lakes Entrance,AU,2021-03-04 20:07:44,-37.8811,147.981,287.59,71,95,0.89
484,La Rioja,ES,2021-03-04 20:07:45,42.25,-2.5,283.71,87,90,1.54
485,Tay Ninh,VN,2021-03-04 20:07:45,11.3,106.1,298.09,65,2,3.09
486,Krasnorechenskiy,RU,2021-03-04 20:07:46,44.6265,135.3532,271.27,94,10,2.58
487,Key West,US,2021-03-04 20:07:46,24.5557,-81.7826,297.15,60,1,7.2
488,Pafos,CY,2021-03-04 20:07:46,34.7667,32.4167,283.15,66,40,4.12
489,Dasoguz,TM,2021-03-04 20:07:46,41.8363,59.9666,274.15,80,0,2.06
490,Busko-Zdroj,PL,2021-03-04 20:06:23,50.4708,20.7188,278.15,1,100,2.69
491,Tubuala,PA,2021-03-04 20:07:47,9.5167,-79.0333,305.37,40,40,4.12
492,Sadiqabad,PK,2021-03-04 20:07:47,28.3062,70.1307,291.94,25,0,2.16
493,Fayetteville,US,2021-03-04 20:06:53,35.0527,-78.8784,294.26,18,1,8.75
494,Puerto Escondido,MX,2021-03-04 20:07:48,15.85,-97.0667,304.15,66,1,4.12
495,Nicoya,CR,2021-03-04 20:07:48,10.1483,-85.452,305.15,37,0,10.29
496,Dourbali,TD,2021-03-04 20:03:19,11.8091,15.8632,301.63,14,25,6.26
497,Bitung,ID,2021-03-04 20:07:48,1.4451,125.1824,296.15,94,40,2.84
498,Abeokuta,NG,2021-03-04 20:07:49,7.15,3.35,301.83,68,81,3.96
499,Polewali,ID,2021-03-04 20:07:49,-3.4324,119.3435,298.09,78,100,1.59
500,Maniwaki,CA,2021-03-04 20:07:49,46.3834,-75.966,263.15,34,10,5.66
501,Sawtell,AU,2021-03-04 20:07:49,-30.3833,153.1,292.15,72,0,5.14
502,Chicama,PE,2021-03-04 20:07:50,-7.8447,-79.1469,298.15,73,40,4.12
503,Ferrol,ES,2021-03-04 20:07:50,43.4832,-8.2369,286.48,94,0,0.51
504,Puri,IN,2021-03-04 20:07:50,19.8,85.85,298.3,81,0,6.6
505,Touros,BR,2021-03-04 20:07:50,-5.1989,-35.4608,301.15,74,20,4.63
506,Prince Rupert,CA,2021-03-04 20:07:51,54.3161,-130.3201,280.15,93,90,2.06
507,Whyalla,AU,2021-03-04 20:07:51,-33.0333,137.5833,287.15,88,0,3.6
508,Mareeba,AU,2021-03-04 20:04:28,-17.0,145.4333,298.15,83,90,2.06
509,Limbazi,LV,2021-03-04 20:07:52,57.5129,24.7194,270.93,82,0,0.89
510,Montague,US,2021-03-04 20:07:52,42.5356,-72.5351,275.37,37,1,6.69
511,Saint-Francois,FR,2021-03-04 20:07:53,46.4154,3.9054,279.82,87,47,1.03
512,Kadoma,JP,2021-03-04 20:05:14,34.7333,135.5833,284.26,82,100,2.77
513,Uyuni,BO,2021-03-04 20:07:53,-20.4597,-66.825,292.18,28,54,5.95
514,Abu Zabad,SD,2021-03-04 20:07:53,12.35,29.25,294.88,20,55,6.53
515,Svetlogorsk,BY,2021-03-04 20:07:54,52.6333,29.7333,273.17,98,100,3.76
516,Erenhot,CN,2021-03-04 20:07:54,43.6475,111.9767,264.88,88,50,7.5
517,Khani,GE,2021-03-04 20:07:54,41.9563,42.9566,273.15,86,0,1.03
518,Emerald,AU,2021-03-04 20:07:55,-23.5333,148.1667,295.15,78,0,1.54
519,Srednekolymsk,RU,2021-03-04 20:07:55,67.45,153.6833,249.83,89,100,8.85
520,Kaihua,CN,2021-03-04 20:07:55,23.3687,104.28,286.57,90,70,3.46
521,Thohoyandou,ZA,2021-03-04 20:07:56,-22.9456,30.485,293.2,56,0,0.68
522,Prieska,ZA,2021-03-04 20:07:56,-29.6641,22.7474,299.47,16,16,6.02
523,Mae Hong Son,TH,2021-03-04 20:07:56,19.3003,97.9685,293.28,57,0,0.42
524,Inhambane,MZ,2021-03-04 20:07:57,-23.865,35.3833,298.15,88,20,2.34
525,Golden,US,2021-03-04 20:07:57,39.7555,-105.2211,280.37,33,90,4.63
526,Atar,MR,2021-03-04 20:07:57,20.5169,-13.0499,297.74,15,100,4.22
527,Warmbad,NA,2021-03-04 20:07:58,-28.45,18.7333,300.44,24,0,6.51
528,Dakoro,NE,2021-03-04 20:06:26,14.5106,6.765,299.66,15,0,4.51
529,Honiara,SB,2021-03-04 20:07:58,-9.4333,159.95,299.42,90,100,2.36
530,Adeje,ES,2021-03-04 20:07:58,28.1227,-16.726,292.15,72,20,1.54
531,Celestun,MX,2021-03-04 20:07:59,20.8667,-90.4,298.92,71,27,6.1
532,Cabedelo,BR,2021-03-04 20:07:59,-6.9811,-34.8339,299.15,89,75,6.69
533,Yulara,AU,2021-03-04 20:07:59,-25.2406,130.9889,300.15,24,10,4.12
534,Zhanaozen,KZ,2021-03-04 20:07:59,43.3,52.8,273.1,78,0,2.23
535,Khash,IR,2021-03-04 20:07:59,28.2211,61.2158,287.74,33,0,2.0
536,Edson,CA,2021-03-04 20:08:00,53.5835,-116.4356,275.15,60,1,1.25
537,Rawlins,US,2021-03-04 20:05:21,41.7911,-107.2387,278.15,56,20,0.79
538,Koslan,RU,2021-03-04 20:08:00,63.4564,48.8989,253.24,98,88,1.82
539,Shelburne,CA,2021-03-04 20:03:36,44.0787,-80.2041,267.59,73,0,6.99
540,Kaya,BF,2021-03-04 20:08:01,13.0917,-1.0844,303.7,13,15,3.4
541,Kaliua,TZ,2021-03-04 20:08:01,-5.0606,31.7936,293.13,86,100,1.34
542,Reguengos De Monsaraz,PT,2021-03-04 20:08:01,38.4253,-7.5349,287.15,82,40,6.17
543,Olafsvik,IS,2021-03-04 20:08:02,64.8945,-23.7142,278.35,86,99,5.12
544,Jalu,LY,2021-03-04 20:08:02,29.0331,21.5482,286.5,44,0,3.1
545,Bodden Town,KY,2021-03-04 20:03:14,19.2833,-81.25,302.15,58,20,3.09
546,Suez,EG,2021-03-04 20:08:02,29.9737,32.5263,287.65,64,0,2.84
547,Neuquen,AR,2021-03-04 20:08:03,-38.9516,-68.0591,297.15,60,40,5.14
548,Nautla,MX,2021-03-04 20:08:03,20.2167,-96.7833,296.75,70,40,3.06
549,Baruun-Urt,MN,2021-03-04 20:08:03,46.6806,113.2792,253.74,91,67,2.67
550,Grand Forks,US,2021-03-04 20:05:22,47.9417,-97.4337,283.15,53,1,5.66
551,Rybachiy,RU,2021-03-04 20:08:04,48.7073,44.7449,275.15,75,0,11.0
